Id,Label,Troll
675,"JPMorgan Chase Bank, N.A.",0
676,"LX Tech, LLC",1
679,Air Canada,0
680,"The Vanguard Group, Inc.",0
681,Oncor Electric Delivery Company LLC,0
682,"CVS Pharmacy, Inc.",0
683,Eolas Technologies Incorporated,1
684,"U.S. Xpress, Inc.",0
690,"Brown Shoe Company, Inc.",0
692,Memory Integrity LLC,1
695,"Pantech Wireless, Inc.",0
699,"Silicon Storage Technology, Inc.",0
701,"Urban Outfitters, Inc.",0
702,Tiffany and Company,0
703,Mary Kay Inc,0
704,Citizens Communications Company,0
708,"Kinetic Trac, LLC",1
709,Message Notification Technologies LLC,1
710,NCR Corporation,0
713,Amazon Web Services LLC,0
715,"Vivid Entertainment, LLC",0
716,Mondis Technology Ltd,1
717,Dish Network L.L.C.,0
720,Independent Bank,0
721,"American Apparel, Inc.",0
724,"OpenTable, Inc.",0
725,sony ericsson,0
727,"AXIS Communications, Inc.",0
732,Fox Broadcasting Company,0
733,"J. Crew Group, Inc.",0
738,"Aluratek, Inc.",0
739,Kobo Inc.,0
741,"FotoMedia Technologies, LLC",1
743,"DePuy Orthopaedics, Inc.",0
748,"Global Touch Solutions, LLC",1
752,American Greetings Corporation,0
757,"Matsushita Electric Industrial Co., Ltd.",0
760,"Billingnetwork Patent, Inc.",1
774,CDR Printing LLC,1
775,"eBags, Inc.",0
777,"Commerce Bancshares, Inc.",0
780,"Epson America, Inc.",0
783,Chrysler Group LLC,0
787,Dynamic Hosting Company LLC,1
791,Reinalt-Thomas Corporation,0
792,"Centillion Data Systems, LLC",1
793,Elonex IP Holdings LTD,1
795,Giga-Byte Technology Co. Ltd.,0
800,"Kohl's Illinois, Inc.",0
801,"Mad Catz, Inc.",0
806,Data Carriers LLC,1
807,"L'Oreal USA, Inc.",0
809,"Winn-Dixie Stores, Inc.",0
811,Priceline.com Incorporated,0
815,"J.C. Penney Corporation, Inc.",0
816,American Suzuki Motor Corporation,0
819,Orostream LLC,1
824,"Multi-Format, Inc.",1
825,"Cricket Communications, Inc.",0
828,"Nextel Operations, Inc.",0
829,Innovative Patented Technology LLC,1
830,Alienware Corporation,0
835,"Qurio Holdings, Inc.",1
837,Network Signatures Inc,1
838,"Ceres Communications Technologies, LLC",1
843,Synchrome Technology Inc.,1
845,"Personal Communications Devices, LLC",0
846,"HP Enterprise Services, LLC",0
847,"Gordon Howard Associates, Inc.",0
855,Coxcom Inc.,0
857,Redfin Corporation,0
858,"Micron Technology, Inc.",0
860,Media Technologies Licensing LLC,1
862,"Pep Boys - Manny, Moe & Jack",0
864,"Restoration Hardware, Inc.",0
868,"Zoom Telephonics, Inc.",0
871,The Kroger Co.,0
873,"Trendnet, Inc.",0
875,SAP America,0
879,Click-to-Call Technologies LP,1
880,Preservation Technologies LLC,1
881,"Polar Electro, Inc.",0
882,KeyCorp,0
884,Online Resources Corporation,0
888,Lennon Image Technologies LLC,1
891,"Guitar Center, Inc.",0
895,"Lifewatch Services, Inc.",0
903,"CDD Technologies, LLC",1
907,"Sears Brands, LLC",0
910,Novartis Corporation,0
912,"Porsche Cars North America, Inc.",0
920,RPost Communications Limited,1
921,International Business Machines Corporation,0
922,"NEC Electronics America, Inc.",0
923,"Earthlink, Inc.",0
930,Portal Technologies LLC,1
931,"Lonestar Inventions, L.P.",1
933,Coldwater Creek Inc,0
934,"Verifire Network Solutions, LLC",1
939,"Lake Cherokee Hard Drive Technologies, L.L.C.",1
946,Walgreen Co.,0
947,TravelClick Inc,0
950,"AOL, L. L. C.",0
952,"SAP America, Inc.",0
955,"Hasbro, Inc.",0
956,"Qos IP, LLC",1
958,"Novell, Inc.",0
960,Plasma Physics Corporation,1
961,Elpida Memory (USA) Inc.,0
967,"Hilton Worldwide, Inc.",0
968,"Location Services IP, LLC",1
972,"Cequel Communications Holdings I, LLC",0
973,Mitsubishi Electric Corporation,0
976,AXIS Communications AB,0
978,"Hi-Tech Pharmaceuticals, Inc.",0
980,Map Tool Inc,1
982,"Gellyfish Technology of Texas, LLC",1
983,Hitachi Data Systems Corporation,0
985,Mobile Enhancement Solutions LLC,1
987,"Canon Solutions America, Inc.",0
992,"Audi of America, Inc.",0
1001,"Futurewei Technologies, Inc.",0
1008,"Build.com, Inc.",0
1012,Qwest Corporation,0
1013,American Technologies Inc,1
1014,"My Health, Inc.",1
1018,"Promos Technologies, Inc.",0
1019,Vehicle Interface Technologies LLC,1
1020,Qwest Communications Corporation,0
1021,Sony Computer Entertainment America LLC,0
1023,"VUDU, Inc.",0
1027,"Telecommunication Systems, Inc.",0
1028,"Teletrac, Inc.",0
1038,"NXP Semiconductors USA, Inc.",0
1039,Internet Access Solutions LLC,1
1045,"Spa Syspatronic, AG",1
1049,Fusion io Inc,0
1050,Financial Systems Innovation LLC,1
1051,VIRTUAL REALITY FEEDBACK CORPORATION,1
1054,Kickapoo Run LLC,1
1057,Parallel Iron LLC,1
1058,"Natrol, Inc.",0
1062,"J.C. Penny Corporation, Inc.",0
1066,"Shuttle, Inc.",0
1068,Deutsche Bank Trust Company Americas,0
1072,Hypercom Corporation,0
1073,General Electric Capital Corporation,0
1074,"Capital One Bank (USA), National Association",0
1076,"Vasudevan Software, Inc.",1
1077,"LunarEye, Inc.",1
1078,Morgan Stanley & Co. Incorporated,0
1080,TCT Mobile Limited,0
1083,"Rosemount, Inc.",0
1085,"Omega Patents, LLC",1
1087,Kmart Corporation,0
1091,Franklin Wireless Corp.,0
1094,"Juniper Networks, Inc.",0
1096,Wachovia Corporation,0
1099,"7-Eleven, Inc.",0
1100,SAS Institute Inc.,0
1104,"Mazda Motor of America, Inc.",0
1105,Melea Limited,1
1107,"Orbitz, LLC",0
1108,Nextel West Corp.,0
1112,"Skechers U.S.A., Inc.",0
1115,FO2GO LLC,1
1116,"Amethyst IP, LLC",1
1117,"Symbology Innovations, LLC",1
1122,"Virgin Mobile USA, L.P.",0
1125,AIG Federal Savings Bank,0
1127,Data Engine Technologies LLC,1
1128,"TainoApp, Inc.",1
1130,"Subaru of America, Inc.",0
1132,Velocity Patent LLC,1
1136,"American Video Graphics, L.P.",1
1138,Rhapsody International Inc.,0
1140,"Countrywide Home Loans, Inc.",0
1142,"The Jones Group, Inc.",0
1146,Long Corner Consumer Electronics LLC,1
1149,"Blizzard Entertainment, Inc.",0
1150,"NEC Display Solutions of America, Inc.",0
1153,"CCH Associates, LLC",1
1155,"DHL Express (USA), Inc.",0
1161,"Vehicle Tracking Solutions, LLC.",0
1163,"NASDAQ OMX Group, Inc.",0
1165,"Taridium, LLC",0
1166,NetSpend Corporation,0
1170,Mobile Logistics LLC,1
1172,Freedom Wave LLC,1
1173,Online News Link LLC,1
1175,"Cardtronics USA, Inc.",0
1176,"Denon Electronics (USA), LLC",0
1177,"Vizio, Inc.",0
1182,"Advanced Audio Devices, LLC",1
1185,"NexusCard, Inc.",1
1186,Halliburton Company,0
1190,"Xilinx, Inc.",0
1191,MiTAC Digital Corporation,0
1192,"American Broadcasting Companies, Inc.",0
1196,Nextel of Texas Inc,0
1199,La-Z-Boy Incorporated,0
1202,Network Congestion Solutions LLC,1
1204,Akeva L.L.C.,1
1205,"Lantronix, Inc.",0
1206,Arczar LLC,1
1208,"PNC Bank, N.A.",0
1209,"State Farm Bank, F.S.B.",0
1211,Computer Software Protection LLC,1
1212,"Kroy IP Holdings, LLC",1
1213,Sprint Communications Company LP,0
1214,Branch Banking and Trust Company,0
1215,"Merrill Lynch, Pierce, Fenner & Smith Incorporated",0
1219,Philips Electronics North America Corporation,0
1220,"General Nutrition Centers, Inc.",0
1221,InvestPic LLC,1
1223,"Charles E. Hill & Associates, Inc.",1
1224,"Tatung Company of America, Inc.",0
1231,"Victor Company (of Japan, Ltd.)",0
1235,e.Digital Corporation,1
1236,Audio Compression Incorporated,1
1237,"Cirrus Logic, Inc.",0
1240,Hewlett-Packard Company,0
1242,"Allscripts Healthcare Solutions, Inc.",0
1244,"SmartFit Solutions, LLC",1
1248,motorola,0
1252,"Home Box Office, Inc.",0
1253,actavis,0
1258,Digital CBT LLC,1
1263,Commerce Bank,0
1269,Arendi S.A.R.L.,1
1277,"Doctor's Associates, Inc.",0
1280,"Knology, Inc.",0
1282,"Sky Technologies, LLC",1
1284,GTE Southwest Incorporated,0
1287,"Viacom, Inc",0
1290,Alex is the Best LLC,1
1294,Steelhead Licensing LLC,1
1295,"Karmaloop, Inc.",0
1296,Deckers Outdoor Corporation,1
1298,Huntington National Bank,0
1299,"Avis Budget Group, Inc.",0
1302,Avioniqs LLC,1
1303,"Mitsubishi Electric Visual Solutions America, Inc",0
1306,Sampo IP LLC,1
1307,"Bright Response, LLC",1
1308,PT Diagnostics LLC,1
1316,Pragmatus AV LLC,1
1317,"Gannett Co., Inc.",0
1319,"Feit Electric Company, Inc.",0
1320,Rates Technology Inc.,1
1323,Interactive Data Corporation,0
1331,Driden Multicommunications LLC,1
1336,Carnition LLC,1
1337,"Response Reward Systems, L.C.",1
1340,Cascades Projection LLC,1
1343,Pinpoint Incorporated,1
1345,"Fanatics, Inc.",0
1346,D-Link Corporation,0
1348,Reed Elsevier Inc.,0
1350,"Card Activation Technologies, Inc.",1
1351,"Parallel Networks, LLC",1
1353,"Lexmark International, Inc.",0
1354,Vilox Technologies LLC,1
1360,"Digital Reg of Texas, LLC",1
1361,"Cullen/Frost Bankers, Inc.",0
1364,"RPost Holdings, Inc.",1
1368,McKesson Corporation,0
1369,Yahoo! Inc.,0
1371,"Playboy Enterprises, Inc.",0
1377,"Petco Animal Supplies, Inc.",0
1381,"Unified Messaging Solutions, LLC",1
1382,"Bascom Research, LLC",1
1383,Hyundai Motor Company,0
1384,"Innovus Prime, LLC",1
1386,"CSC Holdings, Inc.",0
1391,"Schneider Electric USA, Inc.",0
1393,"Aastra USA, Inc.",0
1396,"Netlatch, LLC",1
1397,Internet Machines LLC,1
1402,Tristrata Technology Inc.,1
1405,Touchscreen Gestures LLC,1
1408,"Cypress Lake Software, Inc.",1
1410,StarTech.com USA L.L.P.,0
1413,"The Sports Authority, Inc.",0
1418,Volkswagen AG,0
1419,CBS Interactive Inc.,0
1421,Advantech Corporation,0
1433,AT&T Mobility II LLC,0
1436,"Lamina Packaging Innovations, LLC",1
1440,"The Dress Barn, Inc.",0
1441,Discover Financial Services,0
1442,Penovia LLC,1
1446,"VTech Communications, Inc.",0
1447,Delaware Radio Technologies LLC,1
1448,G F I Group Inc,0
1451,Cronos Technologies LLC,1
1452,"Foot Locker, Inc.",0
1456,"Abt Electronics, Inc.",0
1458,"Arthur A. Collins, Inc.",1
1461,T. Rowe Price,0
1463,"Freescale Semiconductor, Inc.",0
1468,Magnolia Pictures LLC,0
1469,AOC International,0
1470,"Fossil, Inc.",0
1475,"Civix-DDI, LLC",1
1476,Papst Licensing GmbH & Co. (KG),1
1479,"Nuance Communications, Inc.",0
1482,Icon Laser Solutions LLC,1
1483,"Take-Two Interactive Software, Inc.",0
1484,"Evolutionary Intelligence, LLC",1
1486,Rothschild Location Technologies LLC,1
1490,Markets-Alert Pty Ltd.,1
1494,"I2Z Technology, LLC",1
1495,Real Time Social Inventions LLC,1
1499,U.S. Bank National Association,0
1501,Promethean Insulation Technology LLC,1
1504,Datascope Corp.,0
1506,Bio-Engineered Supplements & Nutrition Inc,0
1508,WhitServe LLC,1
1522,"B.E. Technology, L.L.C.",1
1523,"Perkinelmer, Inc.",0
1525,"UBS Financial Services, Inc.",0
1536,JSDQ Mesh Technologies LLC,1
1539,"Lochner Technologies, LLC",1
1542,"Kelora Systems, LLC",1
1545,"Atlas IP, LLC",1
1546,Sequent Data LLC,1
1547,"z4 Technologies, Inc",1
1548,"Bodybuilding.com, LLC",0
1549,"Ciena Communications, Inc.",0
1550,Walker Digital LLC,1
1552,B Therapy LLC,1
1555,Microchip Technology Incorporated,0
1560,"Konica Minolta Holdings U.S.A., Inc.",0
1561,Comerica Bank,0
1562,"A&D Company, Limited",0
1563,Quest Diagnostics Incorporated,0
1564,"Citigroup, Inc.",0
1565,Saint Lawrence Communications LLC,1
1567,Mirowski Family Ventures L.L.C.,1
1570,American Bank of Texas,0
1573,"Endeavor Meshtech, Inc.",1
1575,"Pepsico, Inc.",0
1576,"Klausner Technologies, Inc.",1
1579,"Qommerce Systems, LLC",1
1580,"Triton IP, LLC.",1
1581,Boadin Technology LLC,1
1582,Yamaha Electronics Corporation,0
1583,"Ning, Inc.",0
1584,R.R. Donnelley & Sons Company,0
1585,Quickview Systems Incorporated,1
1589,"Rackspace US, Inc.",0
1591,"Broadqast Solutions, LLC",1
1592,Bank of the West,0
1593,"Display Technologies, LLC",1
1594,"Eveready Battery Company, Inc.",0
1595,"Bresnan Communications, LLC",0
1596,"Leviton Manufacturing Co., Inc.",0
1599,Sprint Nextel Corporation,0
1605,Computer Acceleration Corporation,1
1606,Kayak Software Corporation,0
1607,"InMotion Imagery Technologies, LLC",1
1609,LED Tech Development LLC,1
1610,Prism Technologies,1
1611,"Office Depot, Inc.",0
1613,Deutsche Lufthansa AG,0
1615,Apple Inc.,0
1616,"St. Isidore Research, LLC",1
1621,"Brookstone Company, Inc.",0
1623,"Fuhu, Inc.",0
1627,GEICO Corporation,0
1629,Royal Philips Electronics NV,0
1633,CreateAds LLC,1
1640,"Ulta Salon, Cosmetics & Fragrance, Inc.",0
1641,"Trunqate, LLC",1
1643,Novo Transforma Technologies LLC,1
1647,Wireless Agents LLC,1
1650,"VStream Technologies, LLC",1
1654,Black Hills Media LLC,1
1655,Emerson Process Management LLLP,0
1656,Spherix Incorporated,1
1659,Micro Design LLC,1
1663,Callertone Innovations LLC,1
1664,"Mercedes-Benz USA, LLC",0
1665,Disney Online,0
1667,BP America Production Company,0
1678,"Auto Zone, Inc (A Foreign Corporation)",0
1679,Hyatt Corporation,0
1680,Federal Express Corporation,0
1682,"2Wire, Inc.",0
1685,"PPS Data, LLC.",1
1692,Altera Corporation,0
1693,Clouding Corp.,1
1694,"New York & Company, Inc.",0
1696,at&t,0
1703,"LPL Licensing, L.L.C.",1
1708,Content Extraction and Transmission LLC,1
1712,"Powerline Innovations, LLC",1
1713,"Kingston Technology Company, Inc.",0
1719,"Quicksilver, Inc.",0
1720,ArrivalStar S.A.,1
1722,general motors,0
1723,"Citicorp Credit Services, Inc.",0
1726,"Time Warner Entertainment Company, L.P.",0
1727,"Haier America Trading, LLC",0
1728,The Weinstein Company LLC,0
1732,"Hawk Technology Systems, LLC",1
1733,Biomet Inc,0
1737,Dragon Intellectual Property LLC,1
1743,"Compal Electronics, Inc.",0
1745,"Tatung Company (of America, Inc.)",0
1747,"Arris Group, Inc.",0
1749,Mio Technology USA Ltd.,0
1750,"Brandywine Communications Technologies, LLC",1
1751,Government Employees Insurance Company,0
1752,"Whole Foods Market Group, Inc.",0
1757,Pherah LLC,1
1760,Meru Networks Inc,0
1761,Mitel Networks Corporation,0
1763,Charter Communications Holding Company LLC,0
1764,Hartford Life Insurance Company,0
1771,"Garmin International, Inc.",0
1775,Melvino Technologies Limited,1
1776,GPNE Corp.,1
1778,Secure Web Conference Corporation,1
1780,Dollar General Corporation,0
1781,"Xora, Inc.",0
1785,"Man Machine Interface Technologies, LLC",1
1790,"Eidos III, LLC",1
1794,Garmin Ltd.,0
1796,"Hospitality Network, Inc.",0
1798,"Walker Marketing, Inc.",1
1799,Rite Aid Corporation,0
1809,Nvidia Corporation,0
1813,"Glympse, Inc.",0
1817,"Sega of America, Inc.",0
1818,T-Rex Property AB,1
1820,"Fenner Investments, LTD.,",1
1822,"Honda North America, Inc.",0
1824,"Adaptix, Inc.",1
1830,"Netflix, Inc.",0
1832,"Multiplayer Network Innovations, LLC",1
1833,"CenturyTel Broadband Services, LLC",0
1835,Comerica Incorporated,0
1836,"Barry Fiala, Inc.",1
1838,"Premier International Associates, LLC.",1
1842,Network Solutions LLC,0
1844,H&M Hennes & Mauritz LP,0
1847,"Macy's Retail Holdings, Inc.",0
1851,"Olympic Developments AG, LLC",1
1852,"Funai Electric Co., Ltd.",0
1858,"Express, LLC",0
1859,"Implicit Networks, Inc.",1
1860,"Lambeth Magnetic Structures, LLC",1
1865,"Embedded Systems Products Intellectual Property, LLC",1
1866,"Norman IP Holdings, LLC",1
1867,Amway Corporation,0
1873,"PC Connection, Inc.",0
1877,"F & G Research, Inc.",1
1881,The Hertz Corporation,0
1882,"Bloomingdale's, Inc.",0
1884,"Mindspeed Technologies, Inc.",0
1886,Visual Memory LLC,1
1889,IAC/InterActiveCorp,0
1892,"TIBCO Software, Inc.",0
1895,"Smart Memory Solutions, LLC",1
1899,"Sam's West, Inc.",0
1900,"Cygnus Telecommunications Technology, LLC",1
1901,"The Tawnsaura Group, LLC",1
1903,Loramax LLC,1
1904,Calamp Corp.,0
1905,"Oasis Research, LLC",1
1907,"Datascape, Inc.",1
1909,"Crocs, Inc.",0
1913,InterForm Incorporated,1
1914,Research Corporation Technologies Inc.,1
1917,"Tramontane IP, LLC",1
1921,"Volkswagen Group of America, Inc.",0
1924,"Windstream Communications, Inc.",0
1926,"Corsair Memory, Inc.",0
1928,Alcatel-Lucent USA Inc.,0
1929,All Defendants,0
1934,"Orbitz Worldwide, LLC",0
1937,"Ectolink, LLC",1
1940,"Utstarcom, Inc.,",0
1941,Ingenico S.A.,0
1943,"Script Security Solutions, L.L.C.",1
1946,Vonage Holdings Corp.,0
1948,"SecureNova, LLC",1
1949,Wireless Recognition Technologies LLC,1
1950,"Archos, Inc.",0
1956,"ADTRAN, Inc.",0
1957,Atmel Corporation,0
1962,"Mesh Comm, LLC",1
1965,Nissim Corp.,1
1969,"Olympic Development AG, LLC",1
1971,"eHarmony, Inc.",0
1973,Digcom Inc,1
1976,"Northern Tool & Equipment Company, Inc.",0
1977,Ruby Sands LLC,1
1981,"West View Research, LLC",1
1984,Baychar,1
1986,"Rackspace Hosting, Inc.",0
1990,"Turn-Key-Tech, LLC",1
1992,"Sun Microsystems, Inc.",0
1993,Zale Corporation,0
1996,GlobeTecTrust LLC,1
1997,Premiere Global Services Inc,0
2000,Positive Technologies Inc.,1
2001,American Radio LLC,1
2002,Gordium Innovations LLC,1
2003,Rembrandt Technologies LP,1
2004,Clear With Computers LLC,1
2005,Tripadvisor LLC,0
2006,"Specialized Monitoring Solutions, LLC",1
2008,Enovsys LLC,1
2010,Avaya Inc.,0
2012,"QR Spex, Inc.",1
2013,"Straight Path IP Group, Inc.",1
2016,Wireless Mobile Devices LLC,1
2022,"Intellectual Science and Technology, Incorporated",1
2023,Diebold Incorporated,0
2025,"Hughes Network Systems, LLC",0
2027,Kimberly-Clark Corporation,0
2028,"Pantech Co., Ltd.",0
2029,Panera Bread Company,0
2030,Yamaha Corporation of America,0
2033,"Anuwave, LLC",1
2036,"NEC Solutions (America), Inc.",0
2037,"Personal Audio, LLC",1
2040,"TP-Link Technologies Co., Ltd.",0
2045,Aliphcom,0
2046,"Exedea, Inc.",0
2047,Automated Facilities Management Corporation,1
2055,Digital Technology Licensing LLC,1
2057,"UrgenSync, LLC",1
2059,Verbatim Americas LLC,0
2062,"Advanced Micro Devices, Inc.",0
2065,UAL Corporation,0
2069,SunTrust Bank,0
2071,Aloft Media LLC,1
2072,Seagate Technology LLC,0
